Id,Text,BeginPosition,EndPosition,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,1,2,3,4,5,6,7,8,9,toxic,severe_toxic,obscene,threat,insult,identity_hate
unknown,When,0,4,1.3385805,1.4184958,,0.68403685,0.0008237294387072325,0.0004810444079339504,0.00151698081754148,0.025854596868157387,0.010070028714835644,0.07820956408977509,0.030546100810170174,0.0013441742630675435,0.04635166376829147,0.035028982907533646,0.0628328025341034,0.04494587704539299,0.39080965518951416,0.29411059617996216,0.041222553700208664,0.011700039729475975,0.004077407997101545,0.027574531733989716,0.012388471513986588,0.023854613304138184,0.003959942143410444,0.012539547868072987,0.20773397386074066,0.0009464130271226168,0.0030179042369127274,0.0025447446387261152,0.027251528576016426,0.004527376964688301,0.0015052619855850935,0.01638129912316799,0.00964488834142685,0.0021426097955554724,0.0029064801055938005,0.0009115557186305523,0.16576574742794037,0.0056400420144200325,0.0009089360828511417,0.004050915595144033,0.002395056886598468,0.003861450357362628,0.028152788057923317,0.0030995276756584644,0.0009729393641464412,0.0032794266007840633,0.16049601137638092,0.008182608522474766,0.0008917282684706151,0.003956207074224949,0.020696179941296577,0.011486368253827095,0.002488772850483656,0.02063952200114727,0.005137150175869465,,,,,,,,,,,,,,,
unknown,I,5,6,1.4584534,1.6182839,,0.68403685,0.0014587653568014503,0.0008652332471683621,0.004271603189408779,0.009194444864988327,0.001486965105868876,0.015186703763902187,0.022515056654810905,0.003840193385258317,0.02501550130546093,0.026136983186006546,0.1973409354686737,0.08527828752994537,0.2836768925189972,0.6473142504692078,0.01725049689412117,0.029707055538892746,0.003406944451853633,0.01878518797457218,0.004133959300816059,0.004748903680592775,0.0007756395498290658,0.005959824658930302,0.09577615559101105,0.0011852531461045146,0.0016718092374503613,0.002738362643867731,0.012338352389633656,0.013508522883057594,0.0011565994936972857,0.008071912452578545,0.004695568699389696,0.0048220218159258366,0.0026358345057815313,0.00034248310839757323,0.14088687300682068,0.006274065468460321,0.0009252263116650283,0.021363934502005577,0.0014642984606325626,0.004957429599016905,0.07886266708374023,0.007765004877001047,0.0013000784674659371,0.003682100446894765,0.018629685044288635,0.015316333621740341,0.0005024436395615339,0.0031727070454508066,0.005126493982970715,0.008686070330440998,0.002339215250685811,0.01432415284216404,0.006484346929937601,,,,,,,,,,,,,,,
unknown,wake,7,11,1.6182839,1.8180721,,0.68403685,0.0036959764547646046,0.0018581155454739928,0.012735730037093163,0.0035571535117924213,0.0008553311345167458,0.005690405610948801,0.006141518242657185,0.010870100930333138,0.005850796587765217,0.02238943800330162,0.5518620610237122,0.1019166111946106,0.023589476943016052,0.5144398808479309,0.02181585133075714,0.11774026602506638,0.0014442180981859565,0.028454147279262543,0.0019054149743169546,0.002939597237855196,0.000740297487936914,0.002635554876178503,0.012221422046422958,0.001766886911354959,0.0004910241113975644,0.0019186207791790366,0.01679062284529209,0.01918747089803219,0.0006963796331547201,0.007802081760019064,0.0018331792671233416,0.016856370493769646,0.0011394708417356014,0.0002466864825692028,0.09620283544063568,0.01040635071694851,0.0012420796556398273,0.013766178861260414,0.0008006892749108374,0.008971380069851875,0.15989230573177338,0.014097207225859165,0.000766540237236768,0.0026841408107429743,0.005701134912669659,0.0463884100317955,0.00020393775776028633,0.00165690784342587,0.0017673016991466284,0.007425940595567226,0.0017595336539670825,0.020147843286395073,0.015196521766483784,,,,,,,,,,,,,,,
unknown,"up,",12,15,1.8180721,2.057818,,0.68403685,0.004799344576895237,0.0018971078097820282,0.014543775469064713,0.003962517250329256,0.0015246591065078974,0.010276359505951405,0.0062954723834991455,0.008781660348176956,0.007185919675976038,0.03072209842503071,0.4703734517097473,0.11638695001602173,0.035707660019397736,0.47378066182136536,0.025350183248519897,0.11433181911706924,0.001636727130971849,0.049125976860523224,0.0026369187980890274,0.004298150073736906,0.0008754958980716765,0.00358243053779006,0.015433375723659992,0.0012016950640827417,0.0006268398719839752,0.0021583770867437124,0.016138475388288498,0.01602683775126934,0.0009488534415140748,0.0050098286010324955,0.0019514096202328801,0.014194018207490444,0.0012941437307745218,0.0002251302939839661,0.08911397308111191,0.007336174137890339,0.0010700463317334652,0.009480772539973259,0.0013104105601087213,0.01751023344695568,0.12353728711605072,0.008692920207977295,0.0004515719192568213,0.003351453924551606,0.007596062961965799,0.04716697335243225,0.0001673424558248371,0.002030779141932726,0.0016520422650501132,0.004924583248794079,0.0020205986220389605,0.025360459461808205,0.018381332978606224,,,,,,,,,,,,,,,
unknown,the,16,19,2.2176483,2.2975636,,0.68403685,0.006031717173755169,0.0025212757755070925,0.021922554820775986,0.006582967471331358,0.0015665211249142885,0.012048568576574326,0.009558248333632946,0.00906661432236433,0.014940953813493252,0.03221183642745018,0.3488383889198303,0.1298070102930069,0.11019079387187958,0.4223271310329437,0.02221224084496498,0.0733063668012619,0.0018582094926387072,0.03697849065065384,0.0028020846657454967,0.005815339740365744,0.0011348896659910679,0.004842908121645451,0.026842975988984108,0.0014556512469425797,0.0011254732962697744,0.0029766808729618788,0.01545059122145176,0.020443137735128403,0.0009736259235069156,0.005088453646749258,0.0031801825389266014,0.011842788197100163,0.0011741904309019446,0.0004118734796065837,0.12412387132644653,0.006599651649594307,0.0014198479475453496,0.008026807568967342,0.0014906831784173846,0.013409125618636608,0.10876251012086868,0.008239654824137688,0.0008447782602161169,0.0029320521280169487,0.010888873599469662,0.03840789943933487,0.0004628520109690726,0.0022617755457758904,0.003045719349756837,0.007541439030319452,0.0028783082962036133,0.0197372417896986,0.01433558575809002,,,,,,,,,,,,,,,
unknown,other,20,25,2.2975636,2.6172247,,0.68403685,0.05779033154249191,0.05287875235080719,0.04755879566073418,0.01387028768658638,0.0010615260107442737,0.0076276399195194244,0.005313819274306297,0.028001917526125908,0.010024351999163628,0.007575713563710451,0.11952663958072662,0.0599813349545002,0.02039298228919506,0.21902243793010712,0.016073063015937805,0.03314764425158501,0.02127370797097683,0.05471428483724594,0.002709486987441778,0.006158500909805298,0.0011158536653965712,0.003470358904451132,0.008759626187384129,0.005861422047019005,0.0007696776883676648,0.014607888646423817,0.04847684130072594,0.058269601315259933,0.006594664882868528,0.02089487388730049,0.002430786145851016,0.007781085558235645,0.0008239004528149962,0.00048430298920720816,0.26941490173339844,0.017245948314666748,0.05801254138350487,0.005128352902829647,0.002665860578417778,0.009350011125206947,0.21520833671092987,0.0031618322245776653,0.0556136853992939,0.0029378149192780256,0.009370303712785244,0.03862667456269264,0.03199527785181999,0.001549931475892663,0.0040102736093103886,0.01703839935362339,0.01620671898126602,0.002932952484115958,0.007329186890274286,,,,,,,,,,,,,,,
unknown,side,26,30,2.6172247,2.7370975,,0.68403685,0.010150328278541565,0.003492224495857954,0.043538663536310196,0.003629643702879548,0.0027970047667622566,0.009398340247571468,0.024509865790605545,0.01659473218023777,0.007343423552811146,0.0032719664741307497,0.19096609950065613,0.11014026403427124,0.016867509111762047,0.57661372423172,0.03403782844543457,0.028965795412659645,0.0024644152726978064,0.04875921085476875,0.010655233636498451,0.03391319513320923,0.006634310353547335,0.02367316745221615,0.021870998665690422,0.0014724262291565537,0.0016262800199910998,0.03455021232366562,0.009352108463644981,0.03079085424542427,0.001749733928591013,0.002498970367014408,0.03562449663877487,0.005434891674667597,0.005051068030297756,0.009212763048708439,0.1097714975476265,0.001671226928010583,0.0024100167211145163,0.004555564373731613,0.011533557437360287,0.0065614646300673485,0.41357383131980896,0.0077696000225842,0.001443154877051711,0.014033468440175056,0.006690334994345903,0.026400571689009666,0.000991939683444798,0.008545304648578167,0.009171398356556892,0.004549805074930191,0.027912970632314682,0.00447067292407155,0.0098422197625041,,,,,,,,,,,,,,,
unknown,of,31,33,2.7370975,2.8170128,,0.68403685,0.01446041464805603,0.0055666761472821236,0.05465082824230194,0.006047740578651428,0.0010506333783268929,0.005334614776074886,0.009949768893420696,0.020400116220116615,0.007592572830617428,0.005784489680081606,0.2204824686050415,0.13435325026512146,0.020649200305342674,0.6224623322486877,0.023746522143483162,0.052376288920640945,0.0039011146873235703,0.05976128205657005,0.0043569765985012054,0.011803872883319855,0.002145094098523259,0.007403779309242964,0.018208734691143036,0.0025341829750686884,0.0012345199938863516,0.01706727407872677,0.01879528909921646,0.04490689933300018,0.00201018457300961,0.004495426081120968,0.008370996452867985,0.00743925292044878,0.0031319635454565287,0.00195161288138479,0.1407710313796997,0.004380916245281696,0.003918703179806471,0.008035258390009403,0.004600869491696358,0.012380457483232021,0.3804876208305359,0.00659858388826251,0.002255575265735388,0.00608633179217577,0.007826073095202446,0.043841131031513214,0.0012210868299007416,0.004890741780400276,0.00429260591045022,0.00703137693926692,0.014820455573499203,0.005187523551285267,0.01523485966026783,,,,,,,,,,,,,,,
unknown,the,34,37,2.8170128,2.9768434,,0.68403685,0.01039916556328535,0.0035913577303290367,0.05016357824206352,0.006040969397872686,0.001057815388776362,0.007658265996724367,0.0181235633790493,0.0160114374011755,0.010282509960234165,0.005258823744952679,0.1804121732711792,0.1478268951177597,0.029979456216096878,0.628424882888794,0.021327251568436623,0.03091929666697979,0.003719583386555314,0.04841059446334839,0.005979485344141722,0.01590608060359955,0.0026656314730644226,0.011056352406740189,0.029362283647060394,0.0016501612262800336,0.0015951197128742933,0.02077319286763668,0.015500769950449467,0.035468343645334244,0.0019774213433265686,0.0041916812770068645,0.014534614980220795,0.005928517784923315,0.0032340288162231445,0.002875866601243615,0.1801571249961853,0.002543260110542178,0.002406400628387928,0.0050951698794960976,0.004660078790038824,0.006443867459893227,0.4116552472114563,0.007473671808838844,0.0018461858853697777,0.00592214846983552,0.009361912496387959,0.031509142369031906,0.001422144123353064,0.00504281185567379,0.00789195578545332,0.009086101315915585,0.018522506579756737,0.004643789492547512,0.008894276805222034,,,,,,,,,,,,,,,
unknown,bed,38,41,2.9768434,3.0967162,,0.68403685,0.00485590985044837,0.003252891357988119,0.06302929669618607,0.005857827141880989,0.0005343185621313751,0.008113598451018333,0.010579255409538746,0.007861416786909103,0.01006495114415884,0.015430480241775513,0.3143734931945801,0.17169545590877533,0.04151250422000885,0.29978427290916443,0.009574932046234608,0.035781268030405045,0.005059323273599148,0.025000272318720818,0.004047689959406853,0.006122426595538855,0.001507989247329533,0.005466283764690161,0.01544890459626913,0.002301743719726801,0.0009802293498069048,0.005464403424412012,0.011691184714436531,0.029893837869167328,0.0010434220312163234,0.006350243464112282,0.005880946759134531,0.0036719986237585545,0.0009163667564280331,0.0014691895339637995,0.31576791405677795,0.0026496637146919966,0.004795781336724758,0.005539018660783768,0.0022992442827671766,0.0033678768668323755,0.11523965001106262,0.008914151228964329,0.007899555377662182,0.002219473710283637,0.005822764243930578,0.035685375332832336,0.016286009922623634,0.0018704694230109453,0.010325429029762745,0.01202836912125349,0.005907754879444838,0.015042904764413834,0.005261970683932304,,,,,,,,,,,,,,,
